activity_id,lat,lon,altitude,velocity,distance,heartrate
16932904756,48.736249,2.300845,83.0,1.211,630.9,150.0
16932904756,48.736133,2.300953,83.4,1.942,646.0,147.0
16932904756,48.735965,2.301033,83.8,2.692,665.9,144.0
16932904756,48.735791,2.30094,84.3,2.581,687.3,144.0
16932904756,48.73574,2.300871,84.4,2.627,694.8,144.0
16932904756,48.735594,2.300671,84.6,2.636,716.3,146.0
16932904756,48.735479,2.300503,84.8,2.607,733.9,145.0
16932904756,48.735349,2.300298,84.8,2.56,754.7,147.0
16932904756,48.735249,2.300068,84.7,2.575,775.1,148.0
16932904756,48.735187,2.299807,84.7,2.55,795.5,147.0
16932904756,48.735119,2.299539,84.6,2.6,816.7,147.0
16932904756,48.735059,2.299261,84.6,2.663,838.1,149.0
16932904756,48.734937,2.299061,84.7,2.459,858.5,148.0
16932904756,48.734751,2.299084,85.5,2.232,880.5,148.0
16932904756,48.734576,2.299182,86.2,2.145,901.4,149.0
16932904756,48.734387,2.299233,86.9,2.216,922.6,150.0
16932904756,48.734194,2.299202,87.6,2.378,944.2,150.0
16932904756,48.734004,2.299208,88.5,2.378,965.4,151.0
16932904756,48.733819,2.299191,88.8,2.211,986.2,151.0
16932904756,48.733728,2.299063,88.9,2.169,1000.1,154.0
16932904756,48.733654,2.298837,88.6,2.329,1018.8,154.0
16932904756,48.733592,2.298566,88.4,2.335,1039.8,154.0
16932904756,48.733558,2.298425,88.3,2.293,1050.9,151.0
16932904756,48.733504,2.29815,88.1,2.3,1072.0,150.0
16932904756,48.733445,2.29788,88.0,2.471,1092.9,150.0
16932904756,48.733414,2.297595,88.0,2.631,1114.1,150.0
16932904756,48.733378,2.29732,88.0,2.465,1134.8,148.0
16932904756,48.733296,2.297043,87.9,2.394,1157.2,147.0
16932904756,48.733223,2.296782,88.0,2.547,1178.1,147.0
16932904756,48.733131,2.296521,88.0,2.662,1199.8,149.0
16932904756,48.733053,2.296258,88.1,2.681,1221.0,148.0
16932904756,48.732975,2.296003,88.2,2.619,1241.7,147.0
16932904756,48.732913,2.295743,88.3,2.556,1261.9,147.0
16932904756,48.732873,2.29555,88.3,2.507,1276.8,150.0
16932904756,48.732854,2.295485,88.3,2.512,1282.0,150.0
16932904756,48.732792,2.295206,88.3,2.445,1303.7,151.0
16932904756,48.732705,2.29493,88.5,2.461,1326.3,152.0
16932904756,48.732698,2.294853,88.6,2.582,1332.1,150.0
16932904756,48.732681,2.29479,88.6,2.554,1336.9,153.0
16932904756,48.732609,2.29452,89.0,2.418,1358.7,154.0
16932904756,48.73257,2.294441,89.1,2.417,1365.9,159.0
16932904756,48.732547,2.294392,89.1,2.32,1370.3,163.0
16932904756,48.732536,2.294369,89.1,2.3,1372.5,166.0
16932904756,48.732523,2.294344,89.2,2.3,1374.8,166.0
16932904756,48.732426,2.294104,89.5,2.118,1395.8,165.0
16932904756,48.732383,2.294107,89.6,1.985,1400.6,162.0
16932904756,48.732354,2.294109,89.6,1.333,1403.8,160.0
16932904756,48.732331,2.294103,89.6,1.18,1406.5,160.0
16932904756,48.732165,2.294193,89.3,2.018,1426.0,164.0
16932904756,48.732056,2.294266,89.0,2.343,1439.3,158.0
16932904756,48.732035,2.294281,88.9,2.65,1441.9,155.0
16932904756,48.732012,2.294297,88.9,2.671,1444.7,155.0
16932904756,48.731834,2.294414,88.3,2.711,1466.3,153.0
16932904756,48.731661,2.294522,87.8,2.827,1487.1,154.0
16932904756,48.731476,2.294614,87.3,2.833,1508.8,154.0
16932904756,48.731291,2.294732,87.0,2.588,1531.1,155.0
16932904756,48.731099,2.294808,86.8,2.6,1553.0,154.0
16932904756,48.731006,2.294858,86.6,2.733,1563.9,157.0
16932904756,48.730819,2.294959,86.3,2.758,1586.1,157.0
16932904756,48.730648,2.295064,86.1,2.662,1606.5,156.0
16932904756,48.730523,2.295131,85.9,2.514,1621.3,153.0
16932904756,48.730354,2.295227,85.7,2.493,1641.4,153.0
16932904756,48.730169,2.295339,85.5,2.638,1663.5,153.0
16932904756,48.729998,2.295475,85.6,2.737,1685.2,151.0
16932904756,48.729885,2.29562,85.8,2.721,1701.6,148.0
16932904756,48.729808,2.2957,86.1,2.68,1712.0,152.0
16932904756,48.729643,2.295811,87.6,2.207,1732.5,153.0
16932904756,48.729525,2.295813,88.9,2.1,1745.6,157.0
16932904756,48.729494,2.295814,89.2,2.075,1749.1,160.0
16932904756,48.729423,2.295828,89.9,1.657,1757.2,157.0
16932904756,48.729245,2.295892,90.8,1.893,1777.5,157.0
16932904756,48.72907,2.295955,89.3,2.233,1797.4,160.0
16932904756,48.728959,2.295741,87.8,2.575,1818.7,161.0
16932904756,48.728929,2.295632,87.4,2.736,1827.5,164.0
16932904756,48.728858,2.295355,86.8,2.791,1849.4,163.0
16932904756,48.728834,2.295089,85.9,2.813,1869.7,164.0
16932904756,48.728806,2.294806,85.0,2.78,1891.1,165.0
16932904756,48.728735,2.29454,85.1,2.656,1912.2,164.0
16932904756,48.728689,2.294412,85.1,2.477,1923.3,162.0
16932904756,48.728599,2.294366,84.9,2.2,1934.2,161.0
16932904756,48.728495,2.294118,84.6,2.5,1955.8,162.0
16932904756,48.728408,2.293869,84.6,2.644,1976.5,164.0
16932904756,48.728314,2.293606,84.7,2.512,1998.5,165.0
16932904756,48.728303,2.293577,84.7,2.45,2001.0,165.0
16932904756,48.728272,2.293481,84.7,2.485,2008.8,162.0
16932904756,48.728266,2.293459,84.7,2.42,2010.6,158.0
16932904756,48.728183,2.293181,84.6,2.43,2033.1,160.0
16932904756,48.728071,2.29293,84.7,2.494,2055.5,161.0
16932904756,48.727962,2.292709,84.7,2.512,2075.8,160.0
16932904756,48.727815,2.292531,84.9,2.441,2097.0,161.0
16932904756,48.727762,2.292497,84.9,2.138,2103.6,161.0
16932904756,48.727685,2.292607,85.0,1.88,2115.8,161.0
16932904756,48.727523,2.292484,85.0,2.2,2136.6,162.0
16932904756,48.727497,2.292445,85.0,2.264,2140.7,165.0
16932904756,48.727379,2.292231,85.1,2.236,2161.2,166.0
16932904756,48.727326,2.292165,85.1,2.342,2168.8,163.0
16932904756,48.727206,2.29194,85.1,2.636,2190.2,165.0
16932904756,48.727098,2.291707,85.0,2.644,2211.1,165.0
16932904756,48.727075,2.291648,85.0,2.59,2216.1,162.0
16932904756,48.727016,2.291391,84.5,2.51,2236.2,161.0
16932904756,48.727003,2.291323,84.4,2.53,2241.4,164.0
16932904756,48.72689,2.291111,83.4,2.55,2261.7,165.0
16932904756,48.726758,2.290886,82.7,2.656,2283.9,165.0
16932904756,48.726664,2.290629,82.2,2.738,2305.5,164.0
16932904756,48.726609,2.290349,81.7,2.7,2327.1,164.0
16932904756,48.726586,2.290071,81.7,2.637,2347.7,163.0
16932904756,48.726587,2.289934,81.7,2.558,2357.8,163.0
16932904756,48.726655,2.289676,81.8,2.354,2378.3,163.0
16932904756,48.72664,2.289381,81.9,2.361,2400.3,163.0
16932904756,48.726601,2.289244,81.9,2.538,2411.3,166.0
16932904756,48.726485,2.28902,81.7,2.667,2432.3,164.0
16932904756,48.726403,2.288905,81.6,2.577,2444.8,167.0
16932904756,48.726311,2.288836,81.4,2.4,2456.3,164.0
16932904756,48.726131,2.288766,80.8,2.667,2476.8,166.0
16932904756,48.726011,2.288559,80.3,2.575,2497.5,165.0
16932904756,48.72597,2.288365,80.0,2.387,2512.6,169.0
16932904756,48.725963,2.288072,79.8,2.614,2534.1,166.0
16932904756,48.725878,2.28782,79.7,2.82,2554.9,165.0
16932904756,48.725805,2.287672,79.5,2.867,2568.5,160.0
16932904756,48.725662,2.287456,79.1,2.785,2591.1,160.0
16932904756,48.7256,2.287372,79.0,2.891,2600.3,163.0
16932904756,48.725467,2.287189,78.7,2.93,2620.4,163.0
16932904756,48.725296,2.287108,78.4,2.893,2640.8,162.0
16932904756,48.725214,2.287167,78.3,2.782,2651.0,165.0
16932904756,48.72508,2.287356,78.3,2.558,2671.5,168.0
16932904756,48.724954,2.287413,78.3,2.543,2686.6,165.0
16932904756,48.72477,2.287357,78.5,2.571,2707.5,163.0
16932904756,48.724578,2.287334,78.8,2.65,2729.0,164.0
16932904756,48.724488,2.287321,79.0,2.625,2739.0,163.0
16932904756,48.724357,2.28733,79.3,2.45,2753.5,166.0
16932904756,48.72426,2.287366,79.5,2.56,2764.6,169.0
16932904756,48.724168,2.287416,79.7,2.762,2775.6,166.0
16932904756,48.724007,2.287547,80.0,2.608,2795.9,167.0
16932904756,48.723863,2.287726,80.0,2.556,2816.5,169.0
16932904756,48.723717,2.287925,80.1,2.833,2838.4,168.0
16932904756,48.723563,2.28813,80.1,3.193,2861.2,168.0
16932904756,48.723417,2.288296,80.2,3.079,2881.5,168.0
16932904756,48.72325,2.288467,80.2,2.847,2903.9,166.0
16932904756,48.72309,2.288608,80.2,2.688,2924.5,166.0
16932904756,48.722938,2.288769,80.2,2.588,2945.3,167.0
16932904756,48.722849,2.28901,80.2,2.619,2966.4,167.0
16932904756,48.722912,2.28926,80.2,2.594,2986.8,164.0
16932904756,48.723001,2.289381,80.2,2.592,3000.1,164.0
16932904756,48.72318,2.289449,80.2,2.623,3020.9,164.0
16932904756,48.723283,2.289439,80.2,2.692,3032.4,167.0
16932904756,48.723361,2.289431,80.2,2.871,3041.0,170.0
16932904756,48.723439,2.28942,80.2,2.883,3049.7,167.0
16932904756,48.723634,2.289369,80.1,3.07,3071.7,169.0
16932904756,48.723769,2.289316,80.1,3.133,3087.3,172.0
16932904756,48.723943,2.289226,80.1,3.0,3107.7,173.0
16932904756,48.724106,2.289129,80.1,2.857,3127.3,172.0
16932904756,48.72427,2.288961,80.1,2.773,3149.3,171.0
16932904756,48.724427,2.288763,80.1,2.794,3172.0,172.0
16932904756,48.724582,2.288615,80.0,2.873,3192.4,171.0
16932904756,48.72476,2.288598,79.6,2.886,3212.4,173.0
16932904756,48.724957,2.288648,79.0,3.014,3234.6,171.0
16932904756,48.725147,2.288578,78.5,3.157,3256.6,172.0
16932904756,48.72529,2.288395,78.2,3.064,3277.5,171.0
16932904756,48.725333,2.288124,78.1,2.979,3298.3,171.0
16932904756,48.725295,2.287836,78.1,3.043,3320.1,172.0
16932904756,48.725181,2.287612,78.2,3.05,3341.0,173.0
16932904756,48.725066,2.287396,78.3,2.979,3361.8,172.0
16932904756,48.725157,2.287139,78.3,2.88,3384.2,171.0
16932904756,48.725239,2.287011,78.4,2.731,3397.3,172.0
16932904756,48.725236,2.286921,78.3,2.488,3404.1,169.0
16932904756,48.725066,2.286795,78.1,2.555,3425.4,169.0
16932904756,48.724913,2.286647,77.9,2.594,3445.6,168.0
16932904756,48.724793,2.286421,77.9,2.6,3467.0,167.0
16932904756,48.724755,2.286155,78.3,2.6,3487.2,167.0
16932904756,48.724778,2.285883,78.9,2.525,3507.4,167.0
16932904756,48.724835,2.285717,79.2,2.436,3521.3,170.0
16932904756,48.724987,2.285562,79.8,2.28,3541.6,171.0
16932904756,48.725117,2.285363,80.2,2.412,3562.3,169.0
16932904756,48.725232,2.285124,80.3,2.656,3584.1,168.0
16932904756,48.725262,2.285011,80.2,2.558,3593.0,165.0
16932904756,48.72527,2.284948,80.2,2.283,3597.8,169.0
16932904756,48.725285,2.284883,80.1,2.35,3602.9,172.0
16932904756,48.725331,2.284606,79.7,2.61,3623.9,171.0
16932904756,48.72536,2.284509,79.7,2.627,3631.8,168.0
16932904756,48.725443,2.2844,79.7,2.525,3644.1,164.0
16932904756,48.725617,2.284379,80.2,2.153,3664.1,163.0
16932904756,48.725679,2.284427,80.4,1.979,3671.8,166.0
16932904756,48.725826,2.284591,80.9,2.333,3692.1,168.0
16932904756,48.725862,2.284647,81.2,2.59,3697.7,171.0
16932904756,48.725943,2.284812,82.0,2.6,3712.9,168.0
16932904756,48.726044,2.28501,83.4,2.4,3731.3,172.0
16932904756,48.726191,2.285127,85.2,2.224,3750.7,175.0
16932904756,48.72637,2.285051,87.2,1.827,3771.5,174.0
16932904756,48.726478,2.284977,87.8,1.789,3784.7,171.0
16932904756,48.726516,2.284947,87.7,2.25,3789.5,167.0
16932904756,48.72656,2.284919,87.4,2.33,3794.8,170.0
16932904756,48.726602,2.284898,87.0,2.517,3799.8,173.0
16932904756,48.726723,2.285005,85.5,1.512,3820.5,170.0
16932904756,48.726769,2.285145,84.9,1.695,3832.0,166.0
16932904756,48.726796,2.285203,84.8,2.8,3837.3,162.0
16932904756,48.726822,2.285305,84.7,2.66,3845.3,165.0
16932904756,48.726903,2.285572,84.7,2.664,3866.6,164.0
16932904756,48.727019,2.28579,84.5,2.753,3886.6,166.0
16932904756,48.727055,2.285846,84.4,2.856,3892.3,169.0
16932904756,48.727171,2.286073,84.1,2.956,3913.2,167.0
16932904756,48.727247,2.286351,84.2,2.86,3935.2,168.0
16932904756,48.727353,2.286613,85.2,2.769,3957.5,167.0
16932904756,48.727515,2.286648,85.5,2.052,3978.3,169.0
16932904756,48.727528,2.286636,85.5,1.614,3980.1,169.0
16932904756,48.727682,2.286495,85.7,1.991,4000.2,169.0
16932904756,48.727836,2.28634,86.0,2.126,4020.5,168.0
16932904756,48.728004,2.286238,86.2,2.376,4040.6,167.0
16932904756,48.728185,2.286174,86.2,2.9,4061.1,166.0
16932904756,48.728339,2.285973,86.2,2.681,4083.5,167.0
16932904756,48.728528,2.285892,86.0,2.347,4105.7,169.0
16932904756,48.728571,2.285851,86.0,2.333,4111.5,166.0
16932904756,48.72859,2.285849,86.0,2.315,4113.6,166.0
16932904756,48.728656,2.285845,86.2,1.88,4120.9,163.0
16932904756,48.728811,2.285701,86.6,1.971,4141.2,166.0
16932904756,48.728993,2.285585,86.9,2.115,4163.2,167.0
16932904756,48.72908,2.285499,87.0,2.386,4174.6,164.0
16932904756,48.729213,2.285397,87.2,2.8,4191.2,167.0
16932904756,48.729379,2.285233,87.5,3.217,4213.2,169.0
16932904756,48.729563,2.285221,87.8,2.773,4232.8,166.0
16932904756,48.729616,2.285194,87.9,2.345,4239.0,163.0
16932904756,48.729748,2.285116,88.1,3.114,4254.6,166.0
16932904756,48.729762,2.285093,88.1,2.967,4256.8,165.0
16932904756,48.729781,2.284881,88.3,1.533,4273.0,164.0
16932904756,48.729983,2.284785,88.3,2.1,4296.7,165.0
16932904756,48.730069,2.284732,88.4,3.1,4307.1,168.0
16932904756,48.730229,2.284552,88.7,3.22,4328.9,169.0
16932904756,48.730385,2.284406,88.9,2.993,4349.0,167.0
16932904756,48.730567,2.284347,89.0,2.907,4369.6,168.0
16932904756,48.730737,2.284231,89.2,2.435,4390.4,167.0
16932904756,48.730797,2.284225,89.2,1.986,4397.4,166.0
16932904756,48.730973,2.284121,89.5,2.014,4418.6,166.0
16932904756,48.731167,2.284037,89.8,2.185,4441.1,166.0
16932904756,48.731337,2.283956,90.0,2.361,4461.1,166.0
16932904756,48.731518,2.283883,90.3,2.278,4482.1,167.0
16932904756,48.731606,2.283821,90.4,1.987,4492.9,164.0
16932904756,48.731774,2.283672,90.9,2.307,4514.4,167.0
16932904756,48.73196,2.283731,91.1,2.305,4536.7,166.0
16932904756,48.73212,2.283822,91.1,2.155,4557.5,166.0
16932904756,48.732162,2.283794,91.1,2.345,4562.5,169.0
16932904756,48.732338,2.2837,91.2,2.59,4583.4,167.0
16932904756,48.732518,2.283601,91.4,2.476,4604.6,167.0
16932904756,48.732702,2.283515,91.6,2.378,4626.2,168.0
16932904756,48.732873,2.283426,91.9,2.453,4646.3,168.0
16932904756,48.732977,2.28334,92.0,2.554,4659.4,171.0
16932904756,48.733149,2.283236,92.4,2.6,4680.1,170.0
16932904756,48.73333,2.283114,92.7,2.512,4702.1,169.0
16932904756,48.733502,2.283017,92.9,2.5,4722.6,168.0
16932904756,48.733679,2.282909,93.2,2.606,4743.8,168.0
16932904756,48.733855,2.282835,93.8,2.441,4764.1,167.0
16932904756,48.733929,2.282697,93.8,2.188,4778.8,165.0
16932904756,48.733872,2.282425,93.9,2.237,4799.9,167.0
16932904756,48.733797,2.282146,94.0,2.406,4822.1,168.0
16932904756,48.733718,2.281873,94.1,2.45,4844.0,168.0
16932904756,48.733643,2.281624,94.2,2.344,4864.3,167.0
16932904756,48.73365,2.281562,94.3,2.264,4868.9,167.0
16932904756,48.733691,2.281332,94.3,2.31,4887.4,167.0
16932904756,48.733581,2.281101,94.4,2.5,4908.9,169.0
16932904756,48.733708,2.280985,93.9,2.553,4925.7,163.0
16932904756,48.73373,2.280972,93.8,2.425,4928.3,163.0
16932904756,48.73382,2.280913,93.7,2.68,4939.1,166.0
16932904756,48.733979,2.280764,93.5,2.608,4959.6,165.0
16932904756,48.734137,2.280632,93.3,2.537,4979.7,167.0
16932904756,48.734301,2.280507,92.9,2.544,5000.3,165.0
16932904756,48.734371,2.280383,92.6,2.531,5012.6,162.0
16932904756,48.73438,2.280274,92.4,2.289,5020.9,162.0
16932904756,48.734315,2.280132,92.7,2.344,5033.7,166.0
16932904756,48.734306,2.280066,92.8,2.514,5038.5,169.0
16932904756,48.734231,2.279812,93.3,2.108,5059.0,170.0
16932904756,48.734161,2.279554,93.7,2.163,5079.6,166.0
16932904756,48.734059,2.279321,94.1,2.283,5100.1,165.0
16932904756,48.734013,2.279046,94.4,2.311,5121.2,165.0
16932904756,48.73415,2.27883,92.5,2.428,5143.8,164.0
16932904756,48.734313,2.278651,90.6,2.813,5166.2,165.0
16932904756,48.734457,2.278447,88.7,3.164,5188.1,167.0
16932904756,48.734609,2.278237,86.5,3.193,5210.9,162.0
16932904756,48.734655,2.278183,85.9,3.267,5217.5,166.0
16932904756,48.734801,2.277989,83.7,3.144,5239.2,165.0
16932904756,48.734843,2.277942,83.1,3.056,5245.0,159.0
16932904756,48.734868,2.277915,82.7,3.09,5248.4,156.0
16932904756,48.734893,2.277888,82.3,3.118,5251.8,156.0
16932904756,48.73494,2.277841,81.7,3.117,5257.9,159.0
16932904756,48.73509,2.277631,79.6,2.88,5280.6,159.0
16932904756,48.735251,2.277467,78.3,3.171,5302.3,161.0
16932904756,48.735434,2.277351,77.3,2.913,5324.3,160.0
16932904756,48.735611,2.27732,74.2,1.754,5344.4,161.0
16932904756,48.735666,2.277291,73.4,1.472,5350.8,164.0
16932904756,48.73579,2.277217,71.7,2.663,5365.7,161.0
16932904756,48.735848,2.277179,71.2,2.75,5372.8,158.0
16932904756,48.735906,2.277045,70.5,2.2,5387.7,155.0
16932904756,48.73617,2.276914,68.8,2.423,5404.3,152.0
16932904756,48.736353,2.2768,67.8,2.969,5426.3,155.0
16932904756,48.73653,2.276682,66.4,3.114,5447.9,156.0
16932904756,48.736713,2.276557,64.9,3.129,5470.1,157.0
16932904756,48.73689,2.276436,63.7,3.136,5491.8,155.0
16932904756,48.737066,2.27628,62.6,2.96,5514.5,155.0
16932904756,48.737225,2.276198,61.8,2.957,5533.2,158.0
16932904756,48.737419,2.276093,60.9,2.964,5556.0,159.0
16932904756,48.737537,2.276035,60.4,2.815,5569.8,162.0
16932904756,48.737707,2.27593,59.8,2.842,5590.1,162.0
16932904756,48.737752,2.275897,59.7,2.878,5595.7,165.0
16932904756,48.737909,2.275742,59.3,2.65,5616.6,165.0
16932904756,48.738074,2.275613,59.0,2.594,5637.2,168.0
16932904756,48.738259,2.275485,58.7,2.7,5659.8,169.0
16932904756,48.738392,2.275426,58.6,2.764,5675.9,168.0
16932904756,48.738532,2.275573,58.4,2.159,5696.5,165.0
16932904756,48.738635,2.275629,58.1,1.989,5711.7,166.0
16932904756,48.738661,2.275913,57.8,2.135,5732.8,165.0
16932904756,48.738671,2.275977,57.8,2.158,5737.6,162.0
16932904756,48.738755,2.276248,57.5,2.418,5759.4,161.0
16932904756,48.738832,2.276454,57.3,2.593,5776.5,164.0
16932904756,48.738926,2.27671,57.2,2.729,5797.6,163.0
16932904756,48.739012,2.276959,57.1,2.447,5818.1,165.0
16932904756,48.739115,2.277215,57.0,2.356,5840.0,166.0
16932904756,48.739197,2.277354,56.9,2.514,5853.3,170.0
16932904756,48.739316,2.27759,56.8,2.479,5874.7,168.0
16932904756,48.739405,2.277828,56.6,2.447,5894.9,168.0
16932904756,48.739513,2.278061,56.5,2.531,5915.2,168.0
16932904756,48.739654,2.278295,56.3,2.559,5938.4,166.0
16932904756,48.739801,2.278515,56.1,2.478,5959.8,168.0
16932904756,48.739859,2.278794,56.0,2.411,5981.8,169.0
16932904756,48.739963,2.279028,56.0,2.506,6002.4,170.0
16932904756,48.740066,2.279179,55.9,2.8,6018.2,167.0
16932904756,48.740144,2.279449,55.8,2.671,6039.8,167.0
16932904756,48.740193,2.279616,55.7,2.327,6053.1,166.0
16932904756,48.7403,2.279859,55.6,2.287,6074.1,167.0
16932904756,48.740379,2.280034,55.6,2.407,6089.2,164.0
16932904756,48.740402,2.280102,55.6,2.575,6094.7,167.0
16932904756,48.740493,2.280378,55.5,2.8,6117.2,167.0
16932904756,48.740557,2.28066,55.5,2.606,6139.0,169.0
16932904756,48.740637,2.280923,55.5,2.675,6160.0,167.0
16932904756,48.740717,2.281192,55.5,2.8,6181.0,169.0
16932904756,48.740845,2.281442,55.4,2.559,6203.5,169.0
16932904756,48.740939,2.281681,55.4,2.383,6223.9,170.0
16932904756,48.740995,2.281778,55.4,2.285,6233.2,164.0
16932904756,48.741005,2.281806,55.4,2.32,6235.5,164.0
16932904756,48.741104,2.282044,55.4,2.611,6256.7,165.0
16932904756,48.741162,2.282244,55.5,2.664,6272.8,168.0
16932904756,48.741217,2.282525,55.4,2.52,6294.5,167.0
16932904756,48.741291,2.282755,55.4,2.25,6313.3,169.0
16932904756,48.741287,2.283048,55.5,2.233,6334.7,167.0
16932904756,48.741322,2.283325,55.6,2.12,6355.7,165.0
16932904756,48.741352,2.283442,55.6,2.157,6364.9,170.0
16932904756,48.741434,2.283681,55.6,2.87,6384.4,167.0
16932904756,48.741535,2.28394,55.5,2.588,6406.3,166.0
16932904756,48.741583,2.284046,55.5,2.4,6415.6,169.0
16932904756,48.741663,2.284234,55.6,2.327,6431.9,166.0
16932904756,48.741762,2.28448,55.6,2.356,6453.3,167.0
16932904756,48.741815,2.284751,55.5,2.01,6474.1,165.0
16932904756,48.741883,2.284925,55.5,1.967,6488.7,168.0
16932904756,48.741935,2.285017,55.5,2.33,6497.4,171.0
16932904756,48.742046,2.285178,55.5,2.309,6514.1,168.0
16932904756,48.742066,2.285206,55.5,2.45,6517.0,168.0
16932904756,48.742086,2.28526,55.5,2.42,6521.6,165.0
16932904756,48.742248,2.285422,55.4,2.175,6543.1,166.0
16932904756,48.742356,2.285565,55.2,2.229,6559.5,165.0
16932904756,48.742538,2.285487,54.9,2.344,6580.6,166.0
16932904756,48.742581,2.285449,54.8,2.427,6586.2,169.0
16932904756,48.742715,2.28524,54.7,2.68,6607.4,169.0
16932904756,48.742847,2.285068,54.6,2.519,6626.5,164.0
16932904756,48.743003,2.284932,54.8,2.463,6646.8,164.0
16932904756,48.743046,2.284956,54.9,2.55,6652.0,165.0
16932904756,48.743234,2.285053,55.6,2.258,6673.9,166.0
16932904756,48.743399,2.285189,56.4,2.389,6695.0,168.0
16932904756,48.743507,2.285442,56.7,2.706,6717.2,164.0
16932904756,48.743592,2.285623,56.4,2.743,6733.4,167.0
16932904756,48.74369,2.285882,56.4,2.381,6755.3,168.0
16932904756,48.7438,2.286058,56.4,2.329,6773.0,165.0
16932904756,48.743926,2.286273,56.3,2.567,6793.8,166.0
16932904756,48.744044,2.286482,56.2,2.563,6814.0,167.0
16932904756,48.744202,2.286674,56.1,2.65,6836.2,167.0
16932904756,48.744331,2.286901,56.0,2.606,6858.3,166.0
16932904756,48.744436,2.28715,56.1,2.576,6880.0,165.0
16932904756,48.744546,2.287387,56.2,2.394,6901.4,163.0
16932904756,48.744659,2.287603,56.1,2.322,6921.8,163.0
16932904756,48.744703,2.287872,55.7,2.531,6941.9,164.0
16932904756,48.744795,2.288118,54.9,2.556,6962.7,164.0
16932904756,48.744941,2.288321,53.9,2.518,6984.7,166.0
16932904756,48.745032,2.288499,53.8,2.406,7001.2,166.0
16932904756,48.745059,2.288574,53.7,2.28,7007.5,166.0
16920116160,48.749835,2.298052,52.4,0.0,0.0,84.0
16920116160,48.749835,2.298052,52.4,0.0,0.0,87.0
16920116160,48.749835,2.298052,52.4,0.0,0.0,87.0
16920116160,48.749835,2.298052,52.4,0.733,6.6,91.0
16920116160,48.749835,2.298052,52.4,1.227,13.5,95.0
16920116160,48.749835,2.298052,52.4,2.417,21.1,98.0
16920116160,48.749835,2.298052,52.4,2.429,23.6,102.0
16920116160,48.749835,2.298052,52.4,2.56,26.3,102.0
16920116160,48.749835,2.298052,52.4,2.571,31.5,106.0
16920116160,48.749835,2.298052,52.4,2.62,39.4,109.0
16920116160,48.749835,2.298052,52.4,2.682,61.0,109.0
16920116160,48.749835,2.298052,52.4,2.675,82.2,112.0
16920116160,48.749835,2.298052,52.4,2.644,84.8,112.0
16920116160,48.749835,2.298052,52.4,2.66,95.5,115.0
16920116160,48.749835,2.298052,52.4,2.658,116.7,116.0
16920116160,48.749835,2.298052,52.4,2.669,138.2,115.0
16920116160,48.749835,2.298052,52.4,2.689,140.9,118.0
16920116160,48.749835,2.298052,52.4,2.682,146.2,121.0
16920116160,48.749835,2.298052,52.4,2.67,167.6,127.0
16920116160,48.749835,2.298052,52.4,2.678,170.3,131.0
16920116160,48.749835,2.298052,52.4,2.689,191.8,131.0
16920116160,48.749835,2.298052,52.4,2.683,202.5,128.0
16920116160,48.749835,2.298052,52.4,2.692,224.1,127.0
16920116160,48.749835,2.298052,52.4,2.714,240.5,130.0
16920116160,48.749835,2.298052,52.4,2.714,262.1,129.0
16920116160,48.749835,2.298052,52.4,2.706,283.8,130.0
16920116160,48.749835,2.298052,52.4,2.673,302.2,127.0
16920116160,48.749835,2.298052,52.4,2.62,323.1,127.0
16920116160,48.749835,2.298052,52.4,2.614,338.8,123.0
16920116160,48.749835,2.298052,52.4,2.614,359.7,124.0
16920116160,48.749835,2.298052,52.4,2.625,380.8,125.0
16920116160,48.749835,2.298052,52.4,2.65,402.1,127.0
16920116160,48.749835,2.298052,52.4,2.681,423.7,128.0
16920116160,48.749835,2.298052,52.4,2.7,445.3,126.0
16920116160,48.749835,2.298052,52.4,2.681,466.6,126.0
16920116160,48.749835,2.298052,52.4,2.669,488.0,127.0
16920116160,48.749835,2.298052,52.4,2.688,509.6,127.0
16920116160,48.749835,2.298052,52.4,2.706,531.3,128.0
16920116160,48.749835,2.298052,52.4,2.694,552.7,127.0
16920116160,48.749835,2.298052,52.4,2.694,574.4,129.0
16920116160,48.749835,2.298052,52.4,2.712,596.1,129.0
16920116160,48.749835,2.298052,52.4,2.7,617.6,128.0
16920116160,48.749835,2.298052,52.4,2.675,638.9,128.0
16920116160,48.749835,2.298052,52.4,2.656,660.1,127.0
16920116160,48.749835,2.298052,52.4,2.644,681.2,128.0
16920116160,48.749835,2.298052,52.4,2.64,699.7,131.0
16920116160,48.749835,2.298052,52.4,2.633,720.7,132.0
16920116160,48.749835,2.298052,52.4,2.637,741.9,133.0
16920116160,48.749835,2.298052,52.4,2.644,763.0,133.0
16920116160,48.749835,2.298052,52.4,2.614,778.5,130.0
16920116160,48.749835,2.298052,52.4,2.586,799.2,130.0
16920116160,48.749835,2.298052,52.4,2.606,820.2,131.0
16920116160,48.749835,2.298052,52.4,2.656,841.7,131.0
16920116160,48.749835,2.298052,52.4,2.7,863.4,130.0
16920116160,48.749835,2.298052,52.4,2.712,885.1,130.0
16920116160,48.749835,2.298052,52.4,2.71,890.5,133.0
16920116160,48.749835,2.298052,52.4,2.69,912.0,132.0
16920116160,48.749835,2.298052,52.4,2.681,933.4,134.0
16920116160,48.749835,2.298052,52.4,2.68,938.8,137.0
16920116160,48.749835,2.298052,52.4,2.71,960.5,135.0
